target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,,120000,0,0,1,6.6974014337,32.978778352,2.0547945205,0,0,0.3585597724,28021
0,OTHER,elementary,,45000,0,0,2,0.2497535842,34.4,4.5589041096,1,1,12.856718317,28022
0,2NDFL,advanced,,30056,0,0,,,54.422733738,5.4556104499,,,5.7378022307,28023
0,OTHER,elementary,Corporate,41843,0,1,,,27.969945355,0.2513661202,,,7.9043715847,28029
0,OTHER,beginner,Corporate,58153,0,1,2,0.316890681,26.60887791,4.5956284153,0,0,6.5431244854,28034
0,2NDFL,elementary,,63577,0,0,1,1.0567428315,29.546178606,1.0639868254,0,0,1.724260798,28036
0,2NDFL,advanced,Corporate,36693,0,1,0,,37.153095292,0.3640541957,2,2,3.3961748634,28037
0,OTHER,elementary,,16000,0,0,0,,34.076001198,4.2924395539,,,2.2951792799,28038
0,OTHER,elementary,Corporate,58911,0,1,0,0.2830869176,27.060273973,1.9698630137,0,0,6.8630136986,28041
0,OTHER,advanced,,15000,0,0,0,18.594982079,47.808743169,10.485897148,0,0,2.7242533124,28046
0,OTHER,elementary,Corporate,95332,0,1,0,57.959655018,36.049315068,15.22739726,0,0,10.819178082,28050
0,OTHER,advanced,Corporate,39555,0,1,,,31.873972603,0.2657534247,,,2.901369863,28052
0,OTHER,advanced,Corporate,36283,0,1,1,0.3397849462,25.619499963,1.761965716,0,0,3.3263492776,28053
0,OTHER,advanced,Corporate,17198,0,1,1,1.4348342294,30.079452055,8.8394939741,0,0,8.5225540834,28063
0,OTHER,beginner,,200000,0,0,0,9.4390905018,30.644157497,6.8825136612,0,0,10.093472565,28064
0,2NDFL,elementary,,44068,0,0,1,0.4114247312,31.887671233,1.7698630137,1,1,9.8109589041,28072
0,OTHER,beginner,Corporate,110268,0,1,0,20.828046595,27.64109589,1.5646455573,1,1,7.0383561644,28075
0,OTHER,elementary,Corporate,76889,0,1,1,0.3148297491,35.488973726,2.7382887941,0,0,13.683494274,28078
0,OTHER,beginner,Corporate,125968,0,1,0,0.666061828,33.575821544,5.1347256531,0,0,9.6169174339,28079
0,OTHER,elementary,,30000,0,0,0,0.4419130824,33.12878958,8.0520547945,0,0,11.44109589,28086
0,OTHER,elementary,,30000,0,0,0,0.4419130824,33.12878958,8.0520547945,0,0,11.44109589,28087
0,OTHER,elementary,,30000,0,0,0,0.4419130824,33.12878958,8.0520547945,0,0,11.44109589,28088
0,OTHER,beginner,Corporate,85196,0,0,,,29.876832098,3.2547945205,,,9.6363949397,28092
0,OTHER,elementary,Corporate,47943,0,1,1,0.6003584229,40.744876113,8.799670634,0,0,8.1613144696,28093
0,OTHER,elementary,Corporate,47943,0,1,1,0.6003584229,40.744876113,8.799670634,0,0,8.1613144696,28094
0,OTHER,elementary,,30000,0,0,,,38.324432967,0.5218579235,,,10.036761734,28097
0,OTHER,elementary,Corporate,61919,0,1,,,33.187012501,2.2109589041,,,7.9589041096,28100
0,OTHER,elementary,Corporate,71826,0,1,1,0.4119399642,27.77260274,3.4547945205,0,0,7.7643835616,28101
0,OTHER,high,,45000,0,0,0,1.3716173835,29.201302493,5.028699753,0,0,8.9876038626,28107
0,OTHER,advanced,Corporate,37027,0,1,,,26.232876712,1.7589041096,,,6.1698630137,28110
0,OTHER,high,Corporate,32417,0,1,1,0.5333781362,31.286234,6.3574668763,0,0,7.2478778352,28111
0,OTHER,high,Corporate,32417,0,1,1,0.5333781362,31.286234,6.3574668763,0,0,7.2478778352,28112
0,OTHER,advanced,Corporate,35137,0,1,0,15.149507168,31.863013699,10.016438356,1,1,2.4821917808,28116
0,OTHER,elementary,Corporate,118220,0,1,0,1.1452508961,36.391226888,6.1890410959,0,0,11.490410959,28119
0,2NDFL,elementary,,26189,0,0,1,0.4135304659,33.208286548,2.4,0,0,12.068493151,28126
0,OTHER,elementary,,30000,0,0,0,0.9572132616,50.625960027,6.2259600269,0,0,5.4067819448,28131
0,OTHER,elementary,Corporate,110941,0,1,0,71.239852151,31.649315068,7.1506849315,1,1,8.5696234748,28133
0,2NDFL,elementary,,21167,0,0,,,31.731506849,0.3315068493,,,11.183561644,28148
0,OTHER,elementary,Corporate,30751,0,1,1,8.0860663082,43.748424283,6.6634927764,0,0,11.912568306,28149
0,OTHER,elementary,Corporate,52386,0,1,0,,28.753289917,2.6354816977,0,0,8.5560296429,28150
0,OTHER,elementary,Corporate,251731,0,1,1,0.3122983871,36.999453552,4.6980836889,0,0,9.8569877985,28152
0,2NDFL,advanced,,13296,0,0,0,,38.222239689,1.466075305,0,0,5.3016917434,28153
0,OTHER,elementary,Corporate,51395,0,1,1,1.1208109319,52.997642039,0.5167677221,0,0,7.8739726027,28154
0,OTHER,elementary,Corporate,45375,0,1,3,0.7626344086,30.304109589,4.4842428325,0,0,4.7164832697,28163
0,2NDFL,advanced,,76267,0,0,0,,43.109589041,9.1123287671,0,0,11.879452055,28172
0,OTHER,advanced,Corporate,37377,0,1,1,0.959811828,28.621206677,0.7116176361,0,0,7.7431693989,28173
0,OTHER,beginner,,65250,0,0,0,0.2841621864,29.29517928,4.0109289617,0,0,2.7855902388,28178
0,OTHER,advanced,,20000,0,0,0,,44.205344711,4.9971255333,0,0,2.8053447114,28182
0,OTHER,advanced,Corporate,53769,0,1,0,9.3091397849,46.362946328,8.0601092896,1,1,1.2670559174,28183
0,OTHER,elementary,Corporate,69844,0,1,1,0.4772177419,31.332981511,7.0918856202,0,0,2.3877760311,28186
0,OTHER,advanced,Corporate,29975,0,1,1,1.176859319,41.049315068,10.42739726,0,0,3.0821917808,28187
0,OTHER,advanced,Corporate,29975,0,1,1,1.176859319,41.049315068,10.42739726,0,0,3.0821917808,28188
0,2NDFL,elementary,Corporate,32620,0,0,1,2,35.737704918,0.2213114754,0,0,9.8320008983,28189
0,OTHER,elementary,Corporate,75598,0,1,,,30.161643836,3.6410958904,,,10.06321581,28191
0,2NDFL,elementary,,29673,0,0,0,20.983826165,28.068373381,0.6394116326,0,0,7.7424657534,28193
0,2NDFL,advanced,,21552,0,0,,,46.81369863,0.9082116925,,,1.7342465753,28194
0,2NDFL,elementary,,49638,0,0,1,0.9574820789,29.698495396,1.5423310128,1,1,4.7478104649,28198
0,2NDFL,advanced,,19265,0,0,,,49.342787634,6.7729246201,,,4.2868852459,28200
0,2NDFL,elementary,,35877,0,0,0,27.273790323,47.505464481,25.152152107,0,0,2.1795493675,28201
0,OTHER,advanced,,30000,0,0,1,0.854390681,29.295007111,8.237704918,1,1,8.8045961524,28204
0,OTHER,elementary,,1300000,0,0,0,3.2109094982,44.216438356,15.602739726,1,2,10.575342466,28218
0,OTHER,elementary,,1300000,0,0,0,3.2109094982,44.216438356,15.602739726,1,2,10.575342466,28219
0,OTHER,beginner,,120000,0,0,0,0.24984319,43.257534247,1.8931506849,2,2,10.632876712,28221
0,2NDFL,elementary,,57447,0,0,,,30.296863538,5.3160416199,,,9.3050827158,28222
0,OTHER,high,Corporate,54948,0,1,0,32.627464158,40.437285725,1.1030391496,0,0,9.4235870948,28231
0,2NDFL,elementary,,,0,1,1,1.1787410394,48.513661202,4.8643161913,0,1,3.4560970132,28232
0,OTHER,elementary,,86000,0,0,,,41.900299424,6.9770117524,,,8.5030391496,28238
0,OTHER,advanced,Corporate,41090,0,1,,,43.691256831,8.3907103825,,,9.7578336702,28240
0,2NDFL,elementary,,15092,0,0,,,50.956164384,1.3156224268,,,2.8684931507,28243
0,OTHER,elementary,Corporate,156159,0,0,1,-0.697401434,42.528767123,1.4748933303,1,1,11.745205479,28244
0,OTHER,advanced,Corporate,25474,0,1,,,31.726775956,0.7766449585,,,2.4862339996,28245
0,OTHER,elementary,Corporate,28575,0,1,1,0.4761648746,25.088809043,0.2950819672,0,0,5.0175761659,28251
0,OTHER,elementary,Corporate,59052,0,1,1,0.4776657706,46.487671233,6.6849315068,2,4,1.4358410061,28255
0,OTHER,elementary,Corporate,59052,0,1,1,0.4776657706,46.487671233,6.6849315068,2,4,1.4358410061,28257
0,OTHER,elementary,Corporate,96773,0,1,0,6.8877688172,51.426229508,11.067609851,0,0,3.0977468373,28259
0,OTHER,elementary,,150000,0,0,,,30.123287671,4.704109589,,,9.9150684932,28268
0,OTHER,elementary,,250000,0,0,1,0.3032930108,28.278688525,0.8866007935,2,2,7.8032786885,28287
0,2NDFL,advanced,,39378,0,0,0,24,29.004603638,0.7388502133,1,2,8.8183022681,28291
0,OTHER,advanced,Corporate,72586,0,1,1,0.375828853,38.71877386,3.7322404372,0,0,4.0491803279,28294
0,OTHER,advanced,Corporate,72586,0,1,1,0.375828853,38.71877386,3.7322404372,0,0,4.0491803279,28296
0,2NDFL,elementary,,92746,0,0,3,0.5025537634,30.424979415,3.4030616064,0,0,9.0496369489,28305
0,OTHER,elementary,,85000,0,0,1,0.7287410394,27.591780822,5.0444120069,0,0,1.5205479452,28309
0,OTHER,beginner,Corporate,104484,0,1,1,1.1486111111,41.953746538,11.882513661,0,0,8.3797814208,28312
0,OTHER,advanced,,90000,0,0,1,0.5338261649,44.112246426,6.0575342466,0,0,10.82739726,28319
0,OTHER,beginner,Corporate,33483,0,1,1,1.2463037634,30.406617262,2.7518227412,0,0,10.307987125,28321
0,2NDFL,elementary,,47220,0,0,,,30.550684932,12.747121791,,,5.5424657534,28335
0,OTHER,advanced,Corporate,30130,0,1,,,41.344666517,4.3391870649,,,1.3200089827,28337
0,OTHER,elementary,,50000,0,0,1,1.120766129,32.856995284,5.8569952841,1,1,11.74863388,28339
0,OTHER,advanced,,100000,0,0,,,44.585335729,15.232876712,,,9.0989969309,28342
0,2NDFL,elementary,,68596,0,0,,,33.634740624,4.0109289617,,,8.5141926791,28345
0,OTHER,advanced,Corporate,37437,0,1,0,5.0896057348,30.904109589,0.4262893929,0,0,10.331506849,28346
0,OTHER,advanced,Corporate,65000,0,1,0,34.315255376,28.326027397,6.2602739726,1,1,7.6328767123,28349
0,OTHER,advanced,Corporate,18000,0,1,1,0.9827732975,50.153424658,5.0061606408,0,0,5.0334830451,28353
0,2NDFL,elementary,,68580,0,0,0,,43.77292462,1.9674451681,2,2,8.8633879781,28357
0,OTHER,elementary,Corporate,120277,0,1,0,5.3102374552,28.256987798,1.1145220451,0,0,8.1202185792,28359
0,2NDFL,elementary,,118414,0,0,1,0.5678987455,40.115068493,0.9322104948,0,0,10.797260274,28362
0,2NDFL,elementary,,25795,0,0,,,38.416438356,4.6952092222,,,1.7205479452,28364
0,OTHER,advanced,,35000,0,0,1,0.7359767025,45.869795643,0.7108915338,0,0,0.8396586571,28367
0,OTHER,elementary,Corporate,28087,0,1,,,48.260273973,3.8602739726,,,3.1780821918,28373
0,OTHER,elementary,,130000,0,0,0,14,38.452054795,13.356164384,0,0,13.419178082,28376
0,OTHER,advanced,Corporate,22889,0,1,,,34.802739726,0.9385807321,,,10.616438356,28381
0,OTHER,elementary,Corporate,37520,0,1,,,50.936986301,2.0136986301,,,5.8465753425,28383
0,2NDFL,elementary,,28486,0,0,,,28.716730294,0.5145445018,,,8.5008832996,28386
0,2NDFL,elementary,,46281,0,0,,,27.947945205,0.3424657534,,,4.9055917359,28387
0,OTHER,elementary,Corporate,124341,0,1,1,0.2487455197,28.798450483,3.5095890411,0,0,8.0219178082,28393
0,2NDFL,elementary,,15312,0,0,,,31.569863014,1.4795568531,,,3.6246575342,28397
0,OTHER,high,Corporate,31595,0,1,1,1.2766801075,25.212433565,2.5905157572,0,0,2.0891458942,28401
0,OTHER,elementary,Corporate,20189,0,1,0,8.5697580645,47.709589041,9.5178082192,1,1,2.6246575342,28405
0,OTHER,elementary,Corporate,22461,0,0,3,-0.082997312,26.178082192,0.6628714724,1,1,0.8022157347,28406
0,2NDFL,elementary,,,0,1,0,0.3046818996,29.977011752,6.541395314,0,0,9.94413504,28409
0,OTHER,advanced,,33000,0,0,0,12.210349462,49.186308855,0.421281533,0,0,4.0410958904,28415
0,OTHER,elementary,Corporate,114083,0,1,,,35.873972603,1.7808219178,,,10.912328767,28418
0,2NDFL,advanced,,52200,0,0,0,3.4443100358,42.804214387,0.8535294558,0,0,9.2151732914,28421
0,OTHER,elementary,VIP,250000,0,0,0,0.9212141577,44.366816378,1.2247398757,1,1,11.02739726,28422
0,OTHER,elementary,Corporate,59420,0,1,,,49.356411408,5.7561643836,,,4.2904109589,28431
0,OTHER,advanced,,35000,0,0,1,0.6330197133,30.704109589,4.5002245677,0,0,8.7761808519,28439
0,2NDFL,elementary,,38651,0,0,0,1.1203853047,33.709589041,9.2547945205,0,0,4.6562542106,28440
0,OTHER,elementary,,60000,0,0,0,15,30.84109589,1.3623250243,1,1,9.8465753425,28441
0,OTHER,advanced,Corporate,37803,0,1,0,20.951008065,49.575342466,4.3612994985,0,0,4.5388951269,28445
0,OTHER,elementary,Corporate,122005,0,1,0,1.0577284946,28.024657534,0.5739875739,0,0,7.9726027397,28452
0,OTHER,elementary,Corporate,96611,0,1,0,1.4967069892,27.60032188,0.9373081818,0,0,7.5482670859,28453
0,2NDFL,elementary,,227803,0,0,2,0.4361783154,55.967123288,4.3778501385,0,0,10.945205479,28460
0,2NDFL,elementary,,227803,0,0,2,0.4361783154,55.967123288,4.3778501385,0,0,10.945205479,28461
0,2NDFL,elementary,,227803,0,0,2,0.4361783154,55.967123288,4.3778501385,0,0,10.945205479,28462
0,2NDFL,elementary,,227803,0,0,2,0.4361783154,55.967123288,4.3778501385,0,0,10.945205479,28463
0,2NDFL,elementary,,30094,0,0,1,1,33.946680141,2.376817127,0,0,11.075447264,28464
0,OTHER,advanced,Corporate,30614,0,1,0,4.1806451613,39.193989071,1.9368515607,0,0,1.7067145744,28477
0,OTHER,elementary,,80000,0,0,1,0.6306899642,53.51249345,0.6912568306,0,0,8.3442622951,28481
0,OTHER,advanced,Corporate,50392,0,1,,,40.443835616,2.3616438356,,,13.285373157,28482
0,OTHER,elementary,Corporate,69246,0,1,1,0.7922267025,26.159712553,5.2062878958,0,0,6.1158769369,28495
0,2NDFL,elementary,,72131,0,0,1,0.4097894265,52.126027397,9.4712328767,0,0,5.9315068493,28499
0,OTHER,elementary,Corporate,67441,0,1,,,32.224043716,1.5261920802,,,10.422082491,28501
0,2NDFL,elementary,,22486,0,0,,,26.347945205,0.3534246575,,,3.0547945205,28503
0,2NDFL,advanced,,25738,0,0,,,41.994662774,21.464608129,,,13.076629987,28516
0,OTHER,elementary,,35000,0,0,0,0.4376344086,46.176644958,10.439658657,1,1,1.130069616,28520
0,OTHER,elementary,Corporate,80852,0,1,2,1.1176299283,30.248050004,4.2131147541,0,0,9.8069541133,28529
0,OTHER,advanced,Corporate,36071,0,1,2,0.5642473118,31.225795344,6.4997679467,0,0,6.8641515083,28538
0,OTHER,beginner,,104517,0,1,1,0.9869175627,37.389041096,2.6164383562,0,0,5.8191780822,28544
0,OTHER,advanced,Corporate,38295,0,1,1,2.2406586022,27.602739726,4.5362152856,0,0,1.7068493151,28545
0,OTHER,elementary,Corporate,53111,0,1,0,6.5315188172,29.901369863,6.4767123288,0,0,9.8,28549
0,2NDFL,elementary,Corporate,17296,0,1,1,1.2118055556,34.909589041,1.3123287671,0,0,9.904109589,28552
0,OTHER,advanced,Corporate,21986,0,1,,,41.74413504,2.4756418894,,,12.437285725,28557
0,OTHER,high,Corporate,48720,0,1,1,2.8315412186,28.204918033,4.5245901639,0,0,6.6451381091,28559
0,2NDFL,elementary,,96186,0,0,0,,52.071232877,2.1369863014,0,0,6.9534246575,28565
0,2NDFL,elementary,,133437,0,0,0,3.2133064516,38.087671233,3.5863013699,1,1,10.882191781,28566
0,2NDFL,advanced,,21704,0,0,1,0.7645833333,29.947398757,3.1994535519,1,1,6.7693165656,28569
0,OTHER,elementary,Corporate,173890,0,1,0,13.148835125,31.306010929,0.6270604087,0,0,9.451717943,28570
0,OTHER,elementary,Corporate,55118,0,1,0,1.9235663082,48.109589041,2.8410958904,0,0,3.0465753425,28574
0,OTHER,elementary,Corporate,138331,0,1,0,0.3801971326,27.531671532,0.6912568306,0,0,7.3481098885,28575
0,OTHER,elementary,Corporate,180359,0,1,0,2.8952284946,31.699453552,3.0129874991,0,0,8.6760011977,28582
0,OTHER,advanced,Corporate,38129,0,1,,,30.898630137,1.5726027397,,,7.8712328767,28589
0,OTHER,elementary,Corporate,43377,0,1,,,28.24096115,3.6666666667,,,2.5532899169,28592
0,OTHER,elementary,,60000,0,0,,,46.495890411,0.9901789056,,,1.3617636051,28595
0,OTHER,advanced,Corporate,31710,0,1,1,1.1158154122,44.645609701,0.6018938543,0,0,9.9260273973,28599
0,2NDFL,elementary,,21806,0,0,,,45.912328767,24.973897747,,,0.8236245228,28608
0,OTHER,elementary,Corporate,62878,0,1,,,27.603218804,1.4004790778,,,1.7155475709,28609
0,2NDFL,elementary,,,0,1,,,29.936986301,6.0575342466,,,4.7223295157,28612
0,OTHER,advanced,Corporate,26909,0,1,,,26.608219178,0.2547945205,,,6.5315068493,28618
0,OTHER,elementary,Corporate,63316,0,1,,,33.920547945,0.3835616438,,,4.8098510368,28620
0,2NDFL,elementary,,89727,0,0,,,34.849315068,9.0639493974,,,11.498630137,28621
0,OTHER,elementary,,322000,0,0,0,-0.468637993,58.016438356,9.4990792724,2,2,3.095890411,28623
0,OTHER,elementary,,312305,0,0,0,18.474171147,43.427876338,1.9922598997,0,0,11.93442623,28626
0,OTHER,elementary,Corporate,52641,0,1,0,38.758691756,52.612433565,14.132981511,,,7.2617486339,28628
0,OTHER,elementary,Corporate,178500,0,0,,,39.863387978,1.4617486339,,,9.9603787709,28631
0,OTHER,elementary,Corporate,110810,0,1,1,0.6322580645,41.757639045,12.461748634,0,0,8.8069541133,28634
0,2NDFL,elementary,,30450,0,0,0,13.916890681,36.363387978,2.4854105846,0,0,2.6689722285,28636
0,OTHER,elementary,VIP,135577,0,1,0,0.379905914,37.445699528,9.6155625421,0,0,4.1967213115,28643
0,OTHER,high,Corporate,23124,0,1,0,,29.14552736,3.4688150311,,,4.1393442623,28649
0,OTHER,advanced,,28000,0,0,1,1.2112679211,43.62568306,3.3907103825,0,0,3.4535519126,28655
0,2NDFL,elementary,,461225,0,0,,,38.531506849,0.6219178082,,,10.120547945,28663
0,OTHER,elementary,Corporate,53783,0,1,1,0.5360887097,33.923609552,1.3016917434,0,0,10.405801332,28664
0,OTHER,advanced,Corporate,20256,0,1,0,,28.508196721,0.5355191257,0,0,8.2868852459,28667
0,OTHER,advanced,Corporate,28998,0,1,,,46.460273973,1.7369863014,,,1.4109589041,28670
0,2NDFL,elementary,Corporate,50438,0,1,,,29.578082192,0.730818175,,,2.1397260274,28681
0,OTHER,elementary,,50000,0,0,2,0.7988351254,43.617486339,0.5309678868,0,0,11.056995284,28684
0,OTHER,elementary,,230000,0,0,0,,39.192753949,8.5491803279,0,0,9.2804251815,28686
0,2NDFL,beginner,,61661,0,0,1,0.3811827957,39.430136986,2.9808219178,2,2,9.7150684932,28689
0,OTHER,elementary,Corporate,59508,0,1,1,0.694422043,42.297028221,1.7134665768,0,0,8.8997679467,28696
0,OTHER,elementary,,74000,0,0,,,39.665753425,5.1568455723,,,11.569863014,28697
0,OTHER,elementary,Corporate,41390,0,1,1,1.4125672043,39.517808219,2.8191780822,0,0,9.9616438356,28699
0,OTHER,elementary,,100000,0,0,,,48.832876712,0.5369863014,,,2.5506849315,28701
0,OTHER,advanced,Corporate,26160,0,1,,,25.374077401,3.6284153005,,,5.371337675,28706
0,OTHER,advanced,Corporate,15000,0,0,1,1.1465501792,37.792102702,0.6338797814,0,0,11.277034209,28714
0,OTHER,elementary,Corporate,59843,0,1,0,,28.651920054,0.3478104649,0,1,8.3149337525,28729
0,OTHER,advanced,Corporate,15182,0,1,0,1353.893302,48.49726776,2.7785612696,,,3.2826708586,28731
0,OTHER,advanced,Corporate,41183,0,1,,,50.552354218,12.809888465,,,4.2759562842,28734
0,OTHER,advanced,Corporate,41475,0,0,,,29.819462535,0.4739726027,,,4.4849315068,28735
0,OTHER,beginner,,110000,0,0,,,26.520547945,1.7287671233,,,5.295890411,28738
0,OTHER,elementary,Corporate,143420,0,1,0,1355.2805556,28.789617486,0.4863387978,,,8.3879781421,28744
0,OTHER,advanced,Corporate,28261,0,1,,,52.445692043,2.2374728647,,,4.0355191257,28745
0,OTHER,elementary,Corporate,76451,0,1,0,1.0911962366,41.222396886,8.1584699454,0,0,8.8032786885,28748
0,OTHER,elementary,,110000,0,0,0,10.12047491,49.603712853,1.1489183322,,,4.4426229508,28751
0,2NDFL,elementary,,46194,0,0,,,30.879452055,0.6678868179,,,9.6328767123,28756
0,OTHER,elementary,,46000,0,0,0,0.9607302867,51.912328767,2.6876712329,1,1,6.8328767123,28757
0,OTHER,elementary,,50000,0,0,,,39.120547945,2.6136986301,,,15.02739726,28760
0,2NDFL,advanced,Corporate,10726,0,0,0,5.3476702509,27.166412157,0.1038251366,0,0,7.0732614717,28766
0,OTHER,beginner,Corporate,55672,0,1,0,,31.81369863,1.9205479452,0,0,10.545205479,28777
0,2NDFL,elementary,,36187,0,0,,,33.317957931,4.992821319,,,10.701369863,28780
0,2NDFL,elementary,,88492,0,0,0,1.5420922939,39.350684932,2.4,1,1,10.884931507,28783
0,OTHER,advanced,Corporate,61198,0,1,0,3.4076388889,35.438356164,2.4767123288,1,1,7.2657534247,28787
0,OTHER,elementary,Corporate,93018,0,0,,,33.221685755,1.2216857549,,,7.9205479452,28791
0,OTHER,elementary,,66000,0,0,2,0.8555555556,43.737308182,1.0496369489,0,0,9.9729246201,28792
0,OTHER,elementary,,66000,0,0,2,0.8555555556,43.737308182,1.0496369489,0,0,9.9729246201,28793
0,OTHER,elementary,,35000,0,0,0,45.602240143,29.901848941,0.7404371585,,,9.8580133244,28808
0,OTHER,elementary,Corporate,27563,0,1,0,,45.637802231,3.0350625047,0,0,0.6131446965,28813
0,OTHER,elementary,,55000,0,0,,,27.58630137,2.5863013699,,,4.4189160865,28822
0,OTHER,elementary,,20000,0,0,,,38.353424658,0.6322554083,,,10.78630137,28841
0,OTHER,elementary,,250000,0,0,0,0.9866487455,39.482191781,14.052054795,0,0,13.808219178,28845
0,OTHER,elementary,,45000,0,0,0,55.918145161,52.549696834,29.41369863,,,7.2904109589,28847
0,OTHER,advanced,,45000,0,0,2,0.6673835125,43.180821918,5.0908600943,0,0,9.6739726027,28848
0,OTHER,advanced,Corporate,80000,0,0,0,,39.754098361,1.4230556179,0,0,4.0136612022,28853
0,OTHER,advanced,Corporate,29688,0,1,,,28.960124261,2.1698630137,,,6.5123287671,28855
0,2NDFL,advanced,,29562,0,0,1,1.3726702509,46.778082192,0.9729021633,0,0,1.7123287671,28863
0,2NDFL,elementary,,82538,0,0,1,0.5067428315,29.321685755,4.3278688525,0,0,8.4371584699,28867
0,OTHER,elementary,,42000,0,0,1,0.3397401434,45.719664646,5.1689797141,0,0,0.7004865634,28870
0,OTHER,elementary,Corporate,47202,0,1,0,,25.139007411,0.4266786436,0,0,5.0321580957,28873
0,2NDFL,advanced,,16646,0,0,2,0.8927867384,28.835279587,8.6270604087,0,0,8.6489782169,28881
0,OTHER,elementary,Corporate,75000,0,1,,,27.495890411,5.1239688599,,,5.997260274,28887
0,OTHER,high,Corporate,44969,0,1,1,1.0530241935,49.954891833,4.3606557377,0,0,4.8973575866,28890
0,OTHER,elementary,Corporate,189612,0,1,0,10.30436828,50.252219478,10.191945505,0,0,4.9700276967,28895
0,OTHER,advanced,Corporate,29160,0,1,1,0.4651433692,36.125907628,8.0821917808,0,0,11.805479452,28905
0,2NDFL,advanced,,45857,0,0,1,0.8606630824,50.136986301,1.2520622801,1,1,4.2219178082,28908
0,2NDFL,elementary,,61652,0,0,,,39.271232877,13.095890411,,,10.197260274,28909
0,OTHER,elementary,,280000,0,0,0,1.2183915771,31.420652743,0.2868852459,0,0,10.894625346,28911
0,OTHER,elementary,Corporate,109192,0,1,1,0.9305107527,46.974077401,1.6617486339,0,0,1.8507897298,28914
